id,condition,seed,prompt_hash,steps,completion_tokens,e2e_seconds,decoder_seconds,prefix_encoding_seconds,sensitivity_update_seconds,repeat,mode
ruler4k/ruler_4096_niah_multiquery_p0264,T_s50,42,d7c9f1221cd0d46c9c81dd74ef9bacbcb746734aa4e5e4e50c9ba36e70147889,3,"[100, 45518, 107, 101, 22515, 580, 506, 1816, 3847, 236764, 1590, 659, 506, 2803, 15236, 4945, 236787, 108, 236829, 139, 1018, 143355, 1933, 236772, 51647, 53121, 236743, 236800, 236810, 236771, 236810, 236832, 236771, 236812, 107, 236829, 139, 1018, 2025, 742, 236772, 6328, 978, 53121, 236743, 236810, 236771, 236825, 236771, 236810, 236810, 236778, 107, 236829, 139, 1018, 236802, 1309, 236772, 234781, 53121, 236743, 236819, 236800, 236812, 236770, 236770, 236819, 236828, 107, 236829, 139, 1018, 101795, 8971, 236772, 14182, 53121, 236743, 236825, 236800, 236810, 236800, 236778, 236825, 236770, 106]",0.4750344310887158,,,,1,e2e
ruler4k/ruler_4096_niah_multiquery_p0285,T_s50,42,128d8f2fd3612e9f5ad3ff88451b44c429d77965a5c067f7608185298be544f7,5,"[100, 45518, 107, 101, 22515, 580, 506, 1816, 3847, 236764, 1590, 659, 506, 2803, 15236, 4945, 573, 1546, 8038, 236787, 108, 236829, 139, 1018, 4432, 553, 8970, 236772, 48828, 53121, 236743, 236819, 236800, 236832, 236812, 236778, 236778, 236778, 107, 236829, 139, 1018, 59929, 16764, 236772, 2690, 53121, 236743, 236800, 236800, 236832, 236819, 236810, 236832, 236828, 107, 236829, 139, 1018, 236836, 57801, 236772, 56057, 53121, 236743, 236800, 236819, 236810, 236800, 236825, 236819, 236832, 107, 236829, 139, 1018, 39151, 4221, 236772, 34697, 522, 53121, 236743, 236832, 236800, 236770, 236832, 236819, 236800, 236825, 106]",0.6252315971069038,,,,1,e2e
ruler4k/ruler_4096_vt_p0601,T_s50,42,1ede7e3b3443c1da90f87dcbae808b715151e2640fae7040cd470a50adff47bf,4,"[100, 45518, 107, 101, 10450, 531, 506, 7797, 236769, 236751, 236768, 529, 6471, 18327, 528, 506, 1816, 2787, 236764, 236743, 236810, 7016, 659, 13720, 506, 1550, 236743, 236800, 236771, 236825]",0.607744466047734,,,,1,e2e
ruler4k/ruler_4096_vt_p0601,T_s50,42,1ede7e3b3443c1da90f87dcbae808b715151e2640fae7040cd470a50adff47bf,4,"[100, 45518, 107, 101, 10450, 531, 506, 7797, 236769, 236751, 236768, 529, 6471, 18327, 528, 506, 1816, 2787, 236764, 236743, 236810, 7016, 659, 13720, 506, 1550, 236743, 236800, 236771, 236825]",0.6075150491669774,0.27691551971435546,0.2633260498046875,0.007084127934649587,1,profile
ruler4k/ruler_4096_vt_p0617,T_s50,42,87aea4b59ba3a6ec618d590d946c59a031df61f8d44e5f0be8e9525a6eccd336,5,"[100, 45518, 107, 101, 10450, 531, 506, 7797, 236769, 236751, 236768, 529, 6471, 18327, 528, 506, 1816, 2787, 236764, 236743, 236810, 7016, 659, 13720, 506, 1550, 236743, 236778, 236770, 236832]",0.672888837987557,,,,1,e2e
ruler4k/ruler_4096_vt_p0632,T_s50,42,5cb68cb1202f34f42296c6881510b2aca700e68c15043de09495cce28cac949c,3,"[100, 45518, 107, 101, 10450, 531, 506, 7797, 236769, 236751, 236768, 529, 6471, 18327, 528, 506, 1816, 2787, 236764, 236743, 236810, 7016, 659, 13720, 506, 1550, 236743, 236778, 236825, 236810]",0.518988381838426,,,,1,e2e
ruler4k/ruler_4096_vt_p0618,T_s50,42,6c29d37fdba15c5fd2ad421103ecb98036162ec4b7435c06f3d3027f320c762d,5,"[100, 45518, 107, 101, 10450, 531, 506, 7797, 236769, 236751, 236768, 529, 6471, 18327, 528, 506, 1816, 2787, 236764, 236743, 236810, 7016, 659, 13720, 506, 1550, 236743, 236800, 236812, 236800]",0.6743445249740034,,,,1,e2e
ruler4k/ruler_4096_vt_p0603,T_s50,42,fe93b7aa159b81138de74e2be58b545f9b3f38aaf1119b6574944b4bb23c5fb1,5,"[100, 45518, 107, 101, 10450, 531, 506, 7797, 236769, 236751, 236768, 529, 6471, 18327, 528, 506, 1816, 2787, 236764, 236743, 236810, 7016, 659, 13720, 506, 1550, 236743, 236812, 236770, 236771]",0.6825796810444444,,,,1,e2e
ruler4k/ruler_4096_vt_p0624,T_s50,42,1e3f850af723b632f4d1eaab713c671a0ecfbc55d1284baae00b92865c0165da,4,"[100, 45518, 107, 101, 10450, 531, 506, 7797, 236769, 236751, 236768, 529, 6471, 18327, 528, 506, 1816, 2787, 236764, 236743, 236810, 7016, 659, 13720, 506, 1550, 236743, 236825, 236778, 236778]",0.607973295962438,,,,1,e2e
ruler4k/ruler_4096_vt_p0607,T_s50,42,56b8fcd4e95162f8bcd8d7d3c9673315733632a084c7f0ff65cfe0a306019fb6,4,"[100, 45518, 107, 101, 10450, 531, 506, 7797, 236769, 236751, 236768, 529, 6471, 18327, 528, 506, 1816, 2787, 236764, 236743, 236810, 7016, 659, 13720, 506, 1550, 236743, 236828, 236819, 236825]",0.5880183449480683,,,,1,e2e
ruler4k/ruler_4096_vt_p0611,T_s50,42,6c6d7581df6c35f0e144bdbd5a81728a2a46452052bff2c0aa1414823c79ba21,4,"[100, 45518, 107, 101, 10450, 531, 506, 7797, 236769, 236751, 236768, 529, 6471, 18327, 528, 506, 1816, 2787, 236764, 236743, 236810, 7016, 659, 13720, 506, 1550, 236743, 236828, 236810, 236832]",0.5889006620272994,,,,1,e2e
ruler4k/ruler_4096_vt_p0623,T_s50,42,de3faf03d119ec292d87b818ebc27c76702806d4eacb19670dccc814d97242e6,4,"[100, 45518, 107, 101, 7925, 236787, 8945, 531, 506, 7797, 236769, 236751, 236768, 529, 6471, 18327, 528, 506, 1816, 2787, 236764, 236743, 236810, 7016, 659, 13720, 506, 1550, 236743, 236770]",0.5955090441275388,,,,1,e2e
ruler4k/ruler_4096_vt_p0620,T_s50,42,63626bade152cd74b6120a42fcc713e53c86518e77cf94b8bb05c941bd6eee4a,4,"[100, 45518, 107, 101, 10450, 531, 506, 7797, 236769, 236751, 236768, 529, 6471, 18327, 528, 506, 1816, 2787, 236764, 236743, 236810, 7016, 659, 13720, 506, 1550, 236743, 236819, 236819, 236770]",0.853045416995883,,,,1,e2e
ruler4k/ruler_4096_cwe_p0045,T_s50,42,bfcf4b52a0dd6646e7f1977825aed749da0db1624455550c7e4b0005d36bf4f6,7,"[100, 45518, 107, 101, 818, 1903, 236743, 236770, 236771, 4171, 600, 3196, 1346, 3187, 528, 506, 1694, 659, 236787, 236743, 236770, 236761, 2913, 236743, 236778, 236761, 110954, 236743, 236800, 236761, 193738, 236743, 236812, 236761, 14071, 236743, 236810, 236761, 6739, 236743, 236825, 236761, 165560, 236743, 236832, 236761, 1376, 514, 236743, 236828, 236761, 156477, 236743, 236819, 236761, 37812, 236743, 236770, 236771, 236761, 7858, 638, 1]",0.807710271095857,,,,1,e2e
ruler4k/ruler_4096_cwe_p0045,T_s50,42,bfcf4b52a0dd6646e7f1977825aed749da0db1624455550c7e4b0005d36bf4f6,7,"[100, 45518, 107, 101, 818, 1903, 236743, 236770, 236771, 4171, 600, 3196, 1346, 3187, 528, 506, 1694, 659, 236787, 236743, 236770, 236761, 2913, 236743, 236778, 236761, 110954, 236743, 236800, 236761, 193738, 236743, 236812, 236761, 14071, 236743, 236810, 236761, 6739, 236743, 236825, 236761, 165560, 236743, 236832, 236761, 1376, 514, 236743, 236828, 236761, 156477, 236743, 236819, 236761, 37812, 236743, 236770, 236771, 236761, 7858, 638, 1]",0.812420004978776,0.4910971908569336,0.23427491760253907,0.012517663933336734,1,profile
ruler4k/ruler_4096_cwe_p0014,T_s50,42,6358699f441f11c7ee51c51d58e4013c22272ccbcc9d74cf9c224792227c9218,18,"[100, 45518, 107, 101, 818, 1903, 236743, 236770, 236771, 4171, 600, 3196, 1346, 3187, 528, 506, 1694, 659, 236787, 108, 236770, 236761, 143079, 107, 236778, 236761, 65417, 107, 236800, 236761, 2258, 46032, 107, 236812, 236761, 232321, 107, 236810, 236761, 6835, 44497, 107, 236825, 236761, 58137, 107, 236832, 236761, 14806, 107, 236828, 236761, 5013, 107, 236819, 236761, 12229, 107, 236770, 236771, 236761, 2490, 760, 1]",1.6445389140862972,,,,1,e2e
ruler4k/ruler_4096_cwe_p0044,T_s50,42,40da7d9a8dabc14ede9b3edd40572017ad91c060752fefb22d098b9e46a70569,11,"[100, 45518, 107, 101, 818, 1903, 236743, 236770, 236771, 4171, 600, 3196, 1346, 3187, 528, 506, 1694, 659, 236787, 108, 236770, 236761, 12198, 236772, 495, 236772, 13458, 107, 236778, 236761, 211457, 107, 236800, 236761, 72269, 107, 236812, 236761, 13859, 107, 236810, 236761, 23453, 107, 236825, 236761, 137549, 107, 236832, 236761, 3730, 236772, 65761, 107, 236828, 236761, 32929, 107, 236819, 236761, 4537, 2143, 107, 236770, 236771, 236761, 26476, 106]",1.1202733609825373,,,,1,e2e
ruler4k/ruler_4096_cwe_p0005,T_s50,42,a1ac0ee9b8d3d6fbfea8164480699498158e4f732b8f73fefd51e45c2af7798a,12,"[100, 45518, 107, 101, 818, 1903, 236743, 236770, 236771, 4171, 600, 3196, 1346, 3187, 528, 506, 1694, 659, 236787, 108, 236770, 236761, 42426, 568, 236800, 236770, 236768, 107, 236778, 236761, 3446, 3223, 568, 236778, 236825, 236768, 107, 236800, 236761, 12290, 568, 236800, 236771, 236768, 107, 236812, 236761, 36896, 568, 236800, 236771, 236768, 107, 236810, 236761, 3124, 568, 236778, 236819, 236768, 107, 236825, 236761, 8088, 568, 236778, 236828, 236768, 107, 236832, 236761, 3927, 568, 236778, 236832, 236768, 107, 236828, 236761, 2225, 24745, 568, 236778, 236825, 236768, 107, 236819, 236761, 74109, 568, 236778, 236810, 236768, 107, 236770, 236771, 236761, 51705, 568, 236778, 236812, 236768, 106]",1.1956456750631332,,,,1,e2e
ruler4k/ruler_4096_cwe_p0046,T_s50,42,327255761be34b73002c16b49d33666ee697c40b80eb823e1ec9ee8d9d688038,8,"[100, 45518, 107, 101, 818, 1903, 236743, 236770, 236771, 4171, 600, 3196, 1346, 3187, 528, 506, 1694, 659, 236787, 236743, 236770, 236761, 13181, 236743, 236778, 236761, 179741, 236743, 236800, 236761, 21199, 236743, 236812, 236761, 52216, 236743, 236810, 236761, 102848, 236743, 236825, 236761, 44266, 236772, 145861, 236743, 236832, 236761, 16985, 236743, 236828, 236761, 12454, 236743, 236819, 236761, 41519, 236743, 236770, 236771, 236761, 18658, 1]",0.8999384420458227,,,,1,e2e
ruler4k/ruler_4096_cwe_p0036,T_s50,42,a37348e65d33b1a14bb87bbd15896f1be9a2d8a20397882f28e64026f4767bb2,12,"[100, 45518, 107, 101, 818, 1903, 236743, 236770, 236771, 4171, 600, 3196, 1346, 3187, 528, 506, 1694, 659, 236787, 236743, 236770, 236761, 66453, 236743, 236778, 236761, 66607, 236743, 236800, 236761, 44770, 236743, 236812, 236761, 143937, 236743, 236810, 236761, 93588, 236743, 236825, 236761, 4914, 236743, 236832, 236761, 62991, 236743, 236828, 236761, 53625, 236743, 236819, 236761, 176472, 2546, 236743, 236770, 236771, 236761, 55225, 1]",1.2058211278636009,,,,1,e2e
ruler4k/ruler_4096_cwe_p0038,T_s50,42,3d23bf868a9c20165654f8a7cc1d021bec3d59e4480962a475a1787eeeef120f,7,"[100, 45518, 107, 101, 818, 1903, 236743, 236770, 236771, 4171, 600, 3196, 1346, 3187, 528, 506, 1694, 659, 236787, 236743, 236770, 236761, 88555, 236743, 236778, 236761, 35857, 236743, 236800, 236761, 4512, 236743, 236812, 236761, 38649, 236743, 236810, 236761, 82865, 236743, 236825, 236761, 31100, 236743, 236832, 236761, 2480, 236743, 236828, 236761, 33931, 236743, 236819, 236761, 11879, 236743, 236770, 236771, 236761, 54961, 1]",0.8298151881899685,,,,1,e2e
ruler4k/ruler_4096_cwe_p0034,T_s50,42,a2b5f9d437342694356a5bed5caa56516720c3c24209f10861dc66889f2cc4e5,10,"[100, 45518, 107, 101, 818, 1903, 236743, 236770, 236771, 4171, 600, 3196, 1346, 3187, 528, 506, 1694, 659, 236787, 236743, 236770, 236761, 25746, 236743, 236778, 236761, 47380, 236743, 236800, 236761, 51854, 236743, 236812, 236761, 27263, 236743, 236810, 236761, 64412, 236743, 236825, 236761, 23067, 236743, 236832, 236761, 87291, 1275, 236743, 236828, 236761, 236264, 236743, 236819, 236761, 15414, 236743, 236770, 236771, 236761, 27705, 1]",1.0695400908589363,,,,1,e2e
ruler4k/ruler_4096_cwe_p0004,T_s50,42,12780ec9ff7d288d30ed09b658dd44e997d76aa4e696983f3e4779e953fe8f04,7,"[100, 45518, 107, 101, 818, 1903, 236743, 236770, 236771, 4171, 600, 3196, 1346, 3187, 528, 506, 1694, 659, 236787, 236743, 236770, 236761, 3710, 5168, 236743, 236778, 236761, 2425, 236743, 236800, 236761, 47402, 236743, 236812, 236761, 2826, 236743, 236810, 236761, 135543, 236743, 236825, 236761, 27200, 236743, 236832, 236761, 17840, 236743, 236828, 236761, 49545, 236743, 236819, 236761, 59489, 236743, 236770, 236771, 236761, 36422, 1]",0.8225224090274423,,,,1,e2e
ruler4k/ruler_4096_cwe_p0008,T_s50,42,b81f61ad0d24a56feae85508d58c480040d0091f28c2682d5792bc97797325bd,9,"[100, 45518, 107, 101, 818, 1903, 236743, 236770, 236771, 4171, 600, 3196, 1346, 3187, 528, 506, 1694, 659, 236787, 236743, 236770, 236761, 8334, 236743, 236778, 236761, 8733, 236743, 236800, 236761, 46153, 236743, 236812, 236761, 9948, 236743, 236810, 236761, 16438, 236743, 236825, 236761, 39594, 236743, 236832, 236761, 21144, 236743, 236828, 236761, 6581, 236743, 236819, 236761, 62733, 236743, 236770, 236771, 236761, 36810, 1433, 1]",0.9796265140175819,,,,1,e2e
ruler4k/ruler_4096_fwe_p0087,T_s50,42,16fa298c7245985713964f55babd9941866cd9f502561a080f2e1da4e46a255f,5,"[100, 45518, 107, 101, 12275, 10882, 3951, 107, 36715, 4131, 236757, 107, 236804, 15722, 87274, 1]",0.6714134309440851,,,,1,e2e
ruler4k/ruler_4096_fwe_p0087,T_s50,42,16fa298c7245985713964f55babd9941866cd9f502561a080f2e1da4e46a255f,5,"[100, 45518, 107, 101, 12275, 10882, 3951, 107, 36715, 4131, 236757, 107, 236804, 15722, 87274, 1]",0.6707482640631497,0.3499011001586914,0.24843402099609374,0.008813087929040193,1,profile
ruler4k/ruler_4096_fwe_p0096,T_s50,42,57da086ecbea39898f7725d2a5594d0891924b1192f7cc832a39d3305048cdd9,4,"[100, 45518, 107, 101, 236770, 236761, 1747, 982, 18117, 107, 236778, 236761, 520, 15088, 236756, 602, 107, 236800, 236761, 538, 693, 30015, 236765, 1]",0.5804940408561379,,,,1,e2e
ruler4k/ruler_4096_fwe_p0067,T_s50,42,6a00968813b930890b9d8a8236d421df73bb5653893e13b5579b1396a9f7e2b8,4,"[100, 45518, 107, 101, 236770, 236761, 137746, 236760, 4834, 107, 236778, 236761, 673, 180376, 112742, 107, 236800, 236761, 79562, 582, 38108, 1]",0.5995864479336888,,,,1,e2e
ruler4k/ruler_4096_fwe_p0062,T_s50,42,b9486e82e0a9970ff4f752085832989c02d3e0186e95a2b748bd9629e256facb,5,"[100, 45518, 107, 101, 236770, 236761, 1685, 236758, 21417, 236767, 107, 236778, 236761, 674, 10676, 46347, 107, 236800, 236761, 537, 14389, 236781, 4995, 106]",0.6840949740726501,,,,1,e2e
ruler4k/ruler_4096_fwe_p0088,T_s50,42,8d120b2a4312ea91cd33c537f1cd10e6060c0a7e261052b2db531798e5e07bad,3,"[100, 45518, 107, 101, 236770, 236761, 16724, 15259, 3284, 107, 236778, 236761, 673, 812, 236749, 9961, 107, 236800, 236761, 537, 6570, 206766, 106]",0.5039660669863224,,,,1,e2e
ruler4k/ruler_4096_fwe_p0052,T_s50,42,5a6004725b0a53d258f50ef247b40ea89414457abad6c43ecc9bb49f74e1169c,4,"[100, 45518, 107, 101, 236770, 236761, 549, 236766, 584, 83668, 107, 236778, 236761, 673, 106128, 236755, 1327, 107, 236800, 236761, 2212, 236809, 560, 1]",0.5841789748519659,,,,1,e2e
ruler4k/ruler_4096_fwe_p0085,T_s50,42,ce7fba76f73da72a29cb1a9eb674685845459dadf47bb1218e612954babad932,4,"[100, 45518, 107, 101, 236770, 236761, 11785, 629, 236758, 107, 236778, 236761, 537, 48203, 233588, 107, 236800, 236761, 25489, 236781, 572, 1]",0.587552682030946,,,,1,e2e
ruler4k/ruler_4096_fwe_p0071,T_s50,42,d843973080e5f93e1b39ce8cce5341d583b62b232342095ce6bf506321e01a94,3,"[100, 45518, 107, 101, 236770, 236761, 534, 2776, 3751, 236809, 107, 236778, 236761, 53687, 734, 107, 236800, 236761, 537, 86156, 10463, 236765, 106]",0.7594796349294484,,,,1,e2e
ruler4k/ruler_4096_fwe_p0075,T_s50,42,74dab99d0aab3c14e77ba11a0d77b82c8d75abe3d622688ef64ebbc34be1644e,4,"[100, 45518, 107, 101, 236770, 236761, 74881, 25360, 64060, 107, 236778, 236761, 5361, 48346, 107, 236800, 236761, 209103, 19615, 6570, 1]",0.5869844038970768,,,,1,e2e
ruler4k/ruler_4096_fwe_p0086,T_s50,42,69670b27321fec6e735e4361d7b73c0920496cf79e1f424cff8d5a51ba3694fe,4,"[100, 45518, 107, 101, 236770, 236761, 74881, 576, 15485, 107, 236778, 236761, 112026, 10033, 107, 236800, 236761, 66529, 145060, 1]",0.5736225231084973,,,,1,e2e
ruler4k/ruler_4096_qa_1_p0505,T_s50,42,dfc616957fca79c516c29b6044a180b83f077b296a3202eedafb4e31029e4a76,2,"[100, 45518, 107, 101, 135043, 8966, 3664, 529, 114662, 106]",0.4487680171150714,,,,1,e2e
ruler4k/ruler_4096_qa_1_p0505,T_s50,42,dfc616957fca79c516c29b6044a180b83f077b296a3202eedafb4e31029e4a76,2,"[100, 45518, 107, 101, 135043, 8966, 3664, 529, 114662, 106]",0.4489063040819019,0.14135269927978517,0.2533244171142578,0.0034679679814726113,1,profile
ruler4k/ruler_4096_qa_1_p0517,T_s50,42,a007c13dd1a196fb2ee764d65413cccb1d07b5cc996a33955f72923a68b3ee23,3,"[100, 45518, 107, 101, 818, 70207, 789, 952, 236751, 236764, 506, 62270, 1731, 236764, 532, 506, 12169, 47668, 101945, 236761, 1]",0.4939373650122434,,,,1,e2e
ruler4k/ruler_4096_qa_1_p0501,T_s50,42,852969255c427f2ca395afdce4e633ba40eb8fb5921817992fc643ba1ab16b6d,5,"[100, 45518, 107, 101, 818, 17509, 743, 964, 528, 114662, 528, 506, 236743, 236770, 236771, 594, 532, 236743, 236770, 236770, 594, 24744, 236761, 1]",0.6683329700026661,,,,1,e2e
ruler4k/ruler_4096_qa_1_p0530,T_s50,42,a162c6477c6e6478fb97d42ec11716df2abc134feac1b5ec765622b9a358d3a2,3,"[100, 45518, 107, 101, 3321, 596, 14764, 1]",0.5010722009465098,,,,1,e2e
ruler4k/ruler_4096_qa_1_p0509,T_s50,42,255353b20d8ffd2d962d5830853b81014b8e4e2ad113cbe116fe1b2754189273,2,"[100, 45518, 107, 101, 236819, 594, 7691, 1]",0.42526253988035023,,,,1,e2e
ruler4k/ruler_4096_qa_1_p0549,T_s50,42,7d23ac5addd3206ea31de7705e76364b7d656d00cfd14354fa752b9e29579ae1,2,"[100, 45518, 107, 101, 4675, 5359, 234681, 2395, 1]",0.4154356298968196,,,,1,e2e
ruler4k/ruler_4096_qa_1_p0514,T_s50,42,fcc5d586ab237ca84d597be8cd62496aeaa4374406bcbf84b9300656fe7288ad,3,"[100, 45518, 107, 101, 818, 17509, 743, 12043, 506, 153522, 15831, 607, 165888, 568, 53489, 665, 769, 1]",0.5219841750804335,,,,1,e2e
ruler4k/ruler_4096_qa_1_p0540,T_s50,42,333bb0dd8a9972c275fa9648978027c2a9fce7c10bb749106c0ccf25c0bb3612,2,"[100, 45518, 107, 101, 34326, 529, 730, 9031, 225454, 106]",0.34329328895546496,,,,1,e2e
ruler4k/ruler_4096_qa_1_p0547,T_s50,42,811492b67af1ca7b375cc9017391a98155b214f7e2bb59abef0a79f75c6d70bf,2,"[100, 45518, 107, 101, 86932, 106]",0.4542400499340147,,,,1,e2e
ruler4k/ruler_4096_qa_1_p0512,T_s50,42,660de8b61e41aa812403f334efcf909030631eb1e715a2764de1013981474ad5,3,"[100, 45518, 107, 101, 1437, 8858, 12992, 654, 1]",0.4909426129888743,,,,1,e2e
ruler4k/ruler_4096_qa_2_p0579,T_s50,42,515a1c9665425cbaaa1ae73b35d7616c50164b5880b10ba16d2d3cb581db8077,2,"[100, 45518, 107, 101, 141852, 529, 8313, 86574, 106]",0.40162567398510873,,,,1,e2e
ruler4k/ruler_4096_qa_2_p0579,T_s50,42,515a1c9665425cbaaa1ae73b35d7616c50164b5880b10ba16d2d3cb581db8077,2,"[100, 45518, 107, 101, 141852, 529, 8313, 86574, 106]",0.4016177128069103,0.13977760314941406,0.21309954833984374,0.0034740799199789764,1,profile
ruler4k/ruler_4096_qa_2_p0588,T_s50,42,82a062b715ce57274a81267e8873b62e736b3d10889f90bdf3a43a3808af23aa,2,"[100, 45518, 107, 101, 3771, 236761, 1]",0.4077226941008121,,,,1,e2e
ruler4k/ruler_4096_qa_2_p0551,T_s50,42,0c9d305f8640e44a8eee5fc63f283e409133ef5725d62b81317698828faecec2,5,"[100, 45518, 107, 101, 27211, 4184, 53216, 531, 28716, 532, 531, 97362, 532, 10614, 529, 42065, 529, 506, 3640, 4184, 1]",0.5987467740196735,,,,1,e2e
ruler4k/ruler_4096_qa_2_p0578,T_s50,42,cb4967b2c0e4b0770e147781ec0b71d6ef2bfbb2f4a21ae376e3f79d9db6d885,3,"[100, 45518, 107, 101, 45728, 730, 236761, 64318, 1]",0.4624789818190038,,,,1,e2e
ruler4k/ruler_4096_qa_2_p0583,T_s50,42,1ad492cdc5f1ff709e7d4c315cf766a566cf50f947e2a5aaa951bda8035ea058,3,"[100, 45518, 107, 101, 3771, 1]",0.5199395220261067,,,,1,e2e
ruler4k/ruler_4096_qa_2_p0599,T_s50,42,5dfd7c7563dfc5e3f32396a60b8c9d9dbf1346a7780553e50810c9485a6a0adb,6,"[100, 45518, 107, 101, 9336, 529, 506, 9413, 1883, 600, 496, 7222, 1171, 236772, 37223, 12727, 236772, 36359, 7860, 77883, 691, 1456, 528, 506, 4257, 4844, 14225, 26470, 529, 4109, 5289, 3664]",0.6183854099363089,,,,1,e2e
ruler4k/ruler_4096_qa_2_p0589,T_s50,42,827954e15839b8ac59fb7e394b606d5eee0fd6f268f8832105e952034e485b7e,3,"[100, 45518, 107, 101, 4199, 3773, 106]",0.5007594041526318,,,,1,e2e
ruler4k/ruler_4096_qa_2_p0559,T_s50,42,d55a6754a18b806b7b459ba27c9c9aaa785002acfcae3c2dde82d74ba0ac677a,4,"[100, 45518, 107, 101, 10784, 106]",0.7950248781125993,,,,1,e2e
ruler4k/ruler_4096_qa_2_p0577,T_s50,42,60904ecb62467215293c6410d8edf1c80f081dd77dd637ece0c13ab0080c001e,2,"[100, 45518, 107, 101, 10784, 106]",0.3916856190189719,,,,1,e2e
ruler4k/ruler_4096_qa_2_p0574,T_s50,42,a12ffe9225044b65b59b8c16d21eba0198d2f8d87f7e24e0ec2bc3b146b9d9c4,5,"[100, 45518, 107, 101, 144866, 11767, 4109, 236789, 236751, 8890, 3764, 66881, 1]",0.6018838379532099,,,,1,e2e
ruler4k/ruler_4096_niah_single_1_p0391,T_s70,42,84b2a69d0f8ac3fdac3e2ec089bff85b2f7594e7a19aa175c45a04fa35d75559,6,"[100, 45518, 107, 101, 818, 2803, 15236, 1548, 573, 192224, 236772, 100141, 563, 236743, 236770, 236778, 236819, 236770, 236825, 236770, 236812, 236761, 1]",0.760373889002949,,,,1,e2e
ruler4k/ruler_4096_niah_single_1_p0391,T_s70,42,84b2a69d0f8ac3fdac3e2ec089bff85b2f7594e7a19aa175c45a04fa35d75559,6,"[100, 45518, 107, 101, 818, 2803, 15236, 1548, 573, 192224, 236772, 100141, 563, 236743, 236770, 236778, 236819, 236770, 236825, 236770, 236812, 236761, 1]",0.7633799859322608,0.4245278091430664,0.256735595703125,0.010718592043966055,1,profile
ruler4k/ruler_4096_niah_single_1_p0365,T_s70,42,362202745bfe5344c23483c584679b8839fa7f402a2275b041ef2e2eb0391df7,7,"[100, 45518, 107, 101, 818, 2803, 15236, 1548, 573, 104266, 547, 236772, 175716, 6950, 528, 506, 1816, 563, 236743, 236812, 236832, 236800, 236810, 236771, 236812, 236800, 236761, 1]",0.8391950530931354,,,,1,e2e
ruler4k/ruler_4096_niah_single_1_p0359,T_s70,42,22c4aa54f702816bb0df17c72a45850f72c43521617c0530b766b288d42f243c,5,"[100, 45518, 107, 101, 818, 2803, 15236, 1548, 573, 111487, 236772, 576, 644, 6950, 528, 506, 1816, 563, 236743, 236800, 236832, 236812, 236819, 236832, 236771, 236800, 236761, 1]",0.6808847009669989,,,,1,e2e
ruler4k/ruler_4096_niah_single_1_p0356,T_s70,42,e16efe4e6f2434fe8070e5bd2ff9472be7f1f120929e46ab729ef1df42a999d4,5,"[100, 45518, 107, 101, 818, 2803, 15236, 1548, 573, 13323, 236772, 162946, 145845, 6950, 528, 506, 1816, 563, 236743, 236810, 236825, 236812, 236828, 236800, 236812, 236812, 236761, 1]",0.6809410380665213,,,,1,e2e
ruler4k/ruler_4096_niah_single_1_p0393,T_s70,42,2468ef9fd703f76cd57ba84a60c67a685a020d08698b2530f7d9e692ba5f44f0,5,"[100, 45518, 107, 101, 818, 2803, 15236, 1548, 573, 8326, 236772, 10540, 6950, 528, 506, 1816, 563, 236743, 236800, 236778, 236771, 236810, 236771, 236810, 236770, 236761, 1]",0.6816491950303316,,,,1,e2e
ruler4k/ruler_4096_niah_single_1_p0398,T_s70,42,97ce39fbf2025ceccac24ea9ecf655eb0604555785dbf104316e69637543ae8a,5,"[100, 45518, 107, 101, 818, 2803, 15236, 1548, 573, 24782, 236772, 31871, 6950, 528, 506, 1816, 563, 236743, 236832, 236810, 236810, 236771, 236770, 236828, 236819, 236761, 1]",0.6862007670570165,,,,1,e2e
ruler4k/ruler_4096_niah_single_1_p0373,T_s70,42,4c47f2828d442b0e5c0132156bd91b3ccbac339bb35f6c08447aa4cb23995306,5,"[100, 45518, 107, 101, 818, 2803, 15236, 1548, 573, 184870, 236772, 2858, 15759, 6950, 528, 506, 1816, 563, 236743, 236778, 236771, 236771, 236825, 236828, 236800, 236778, 236761, 1]",0.6826363978907466,,,,1,e2e
ruler4k/ruler_4096_niah_single_1_p0377,T_s70,42,b4b8b756d972020e9195f5487cd62eeb6355deef26eb2e8911eb7b203abb471d,5,"[100, 45518, 107, 101, 818, 2803, 15236, 1548, 573, 17589, 236762, 236772, 16898, 6950, 528, 506, 1816, 563, 236743, 236800, 236832, 236770, 236771, 236810, 236832, 236778, 236761, 1]",0.6804441870190203,,,,1,e2e
ruler4k/ruler_4096_niah_single_1_p0386,T_s70,42,c191837a0906eef75a272f52e39b79b35e2026870a511f6c47a1b8fd0104e6ca,6,"[100, 45518, 107, 101, 818, 2803, 15236, 1548, 573, 50709, 236772, 29321, 539, 665, 6950, 528, 506, 1816, 563, 236743, 236810, 236832, 236828, 236810, 236810, 236819, 236832, 236761, 1]",0.758472153916955,,,,1,e2e
