benchmark,split,condition,name,target,config,method,thresholds,count,accuracy,dense_accuracy,delta,paired_ci95,matching_tokens,compared_tokens,token_agreement,sequence_exact_match,relative_accuracy,length_terminated,empty_outputs,overall_eligible,overall_skipped,overall_softmax_skipped,overall_pv_omitted,overall_compensated,overall_mass_sum,overall_rows,overall_error_sq,overall_dense_sq,overall_denominator_mass_sum,overall_same_budget_best_mass_sum,overall_wrongly_replaced_vs_mass,overall_unnecessarily_retained_vs_mass,overall_physical_sparsity,overall_pv_omission,overall_mass,overall_denominator_mass,overall_relative_error,overall_rescued_rows,overall_prefix_eligible,overall_prefix_skipped,overall_prefix_replaced,overall_canvas_eligible,overall_canvas_skipped,overall_canvas_replaced,overall_boundary_eligible,overall_boundary_skipped,overall_boundary_replaced,overall_softmax_sparsity,overall_compensation_fraction,overall_mass_selection_gap,overall_wrongly_replaced_fraction,overall_rescued_row_rate,overall_prefix_sparsity,overall_canvas_sparsity,overall_boundary_sparsity,global_eligible,global_skipped,global_softmax_skipped,global_pv_omitted,global_compensated,global_mass_sum,global_rows,global_error_sq,global_dense_sq,global_denominator_mass_sum,global_same_budget_best_mass_sum,global_wrongly_replaced_vs_mass,global_unnecessarily_retained_vs_mass,global_physical_sparsity,global_pv_omission,global_mass,global_denominator_mass,global_relative_error,global_rescued_rows,global_prefix_eligible,global_prefix_skipped,global_prefix_replaced,global_canvas_eligible,global_canvas_skipped,global_canvas_replaced,global_boundary_eligible,global_boundary_skipped,global_boundary_replaced,global_softmax_sparsity,global_compensation_fraction,global_mass_selection_gap,global_wrongly_replaced_fraction,global_rescued_row_rate,global_prefix_sparsity,global_canvas_sparsity,global_boundary_sparsity,local_eligible,local_skipped,local_softmax_skipped,local_pv_omitted,local_compensated,local_mass_sum,local_rows,local_error_sq,local_dense_sq,local_denominator_mass_sum,local_same_budget_best_mass_sum,local_wrongly_replaced_vs_mass,local_unnecessarily_retained_vs_mass,local_physical_sparsity,local_pv_omission,local_mass,local_denominator_mass,local_relative_error,local_rescued_rows,local_prefix_eligible,local_prefix_skipped,local_prefix_replaced,local_canvas_eligible,local_canvas_skipped,local_canvas_replaced,local_boundary_eligible,local_boundary_skipped,local_boundary_replaced,local_softmax_sparsity,local_compensation_fraction,local_mass_selection_gap,local_wrongly_replaced_fraction,local_rescued_row_rate,local_prefix_sparsity,local_canvas_sparsity,local_boundary_sparsity,overall_mass_sample_p10_p50_p90,overall_relative_error_sample_p10_p50_p90,overall_physical_sparsity_sample_p10_p50_p90,global_mass_sample_p10_p50_p90,global_relative_error_sample_p10_p50_p90,global_physical_sparsity_sample_p10_p50_p90,local_mass_sample_p10_p50_p90,local_relative_error_sample_p10_p50_p90,local_physical_sparsity_sample_p10_p50_p90,equal_task_macro,dense_equal_task_macro,correct,unparsed_answers
longbench_v2,calibration6,jl_gaussian_r1_s50,jl_gaussian_r1,0.5,"{""family"": ""gaussian"", ""rank"": 1}",centered,"{""global"": {""log_threshold"": -5.242915153503418}, ""local"": {""log_threshold"": -0.7221401929855347}}",6,0.16666666666666666,0.16666666666666666,0.0,"(0.0, 0.0)",148,3454,0.042848870874348584,0.0,1.0,0,0,45489440.0,23179335.0,0.0,23179335.0,0.0,39412106.52965551,57016320.0,792746523.31597,5592848493.044922,39412106.52965551,51213743.328825,5787898.0,5787898.0,0.5095541954352483,0.5095541954352483,0.6912425517756233,0.6912425517756233,0.3764875729779614,0.0,43273600.0,22276265.0,22276265.0,1781760.0,695406.0,695406.0,434080.0,207664.0,207664.0,0.0,0.0,0.20698699598938494,0.12723607940656118,0.0,0.5147772544923463,0.39029162176724136,0.47840029487652047,38436640.0,19531833.0,0.0,19531833.0,0.0,8576058.583816528,9502720.0,15129258.386237243,1465246303.4262695,8576058.583816528,8810869.184700012,4342707.0,4342707.0,0.5081566182684022,0.5081566182684022,0.9024846132282681,0.9024846132282681,0.10161398953744133,0.0,38076800.0,19496824.0,19496824.0,296960.0,34953.0,34953.0,62880.0,56.0,56.0,0.0,0.0,0.024709830541516944,0.11298352301345799,0.0,0.5120394570972351,0.11770272090517242,0.0008905852417302799,7052800.0,3647502.0,0.0,3647502.0,0.0,30836047.94583898,47513600.0,777617264.9297327,4127602189.6186523,30836047.94583898,42402874.144124985,1445191.0,1445191.0,0.5171707690562614,0.5171707690562614,0.6489941394850944,0.6489941394850944,0.43404427281453717,0.0,5196800.0,2779441.0,2779441.0,1484800.0,660453.0,660453.0,371200.0,207608.0,207608.0,0.0,0.0,0.24344242907895855,0.20491024841197822,0.0,0.5348370150862068,0.4448094019396552,0.5592887931034483,"[0.6704383034127386, 0.6881452232141994, 0.7106228106393475]","[0.3597080057480255, 0.3825018165549533, 0.39509870406068925]","[0.4706659279917328, 0.514511116312774, 0.540467310139048]","[0.887056975168369, 0.904041731430071, 0.9156295859559415]","[0.08994857504557738, 0.09959517316370992, 0.11490175857518042]","[0.4619444276042083, 0.5134951191689379, 0.5447175003706244]","[0.6251865387966751, 0.6454999772610337, 0.6710154301509577]","[0.41588947109487373, 0.4414462935126152, 0.4533960871285019]","[0.5094323426709844, 0.519586302997076, 0.5265693286552913]",0.16666666666666666,0.16666666666666666,1.0,0
longbench_v2,calibration6,jl_gaussian_r2_s50,jl_gaussian_r2,0.5,"{""family"": ""gaussian"", ""rank"": 2}",centered,"{""global"": {""log_threshold"": -5.252674579620361}, ""local"": {""log_threshold"": -0.7221401929855347}}",6,0.3333333333333333,0.16666666666666666,0.16666666666666666,"(0.0, 0.5)",167,3496,0.04776887871853547,0.0,2.0,0,0,36354560.0,18459562.0,0.0,18459562.0,0.0,31878977.990002412,45588480.0,494872994.9725232,4520372993.153656,31878977.990002412,41150703.14992714,4828470.0,4828470.0,0.5077646930673896,0.5077646930673896,0.6992770539838664,0.6992770539838664,0.3308717906394522,0.0,34581120.0,17752629.0,17752629.0,1424640.0,545606.0,545606.0,348800.0,161327.0,161327.0,0.0,0.0,0.20337868601727294,0.13281607589254277,0.0,0.5133618864860363,0.3829781558849955,0.4625200688073394,30715360.0,15569044.0,0.0,15569044.0,0.0,6810504.843109131,7598080.0,13982954.76126527,1174871346.1577148,6810504.843109131,7017230.416378021,3676805.0,3676805.0,0.5068813779164562,0.5068813779164562,0.8963455034836605,0.8963455034836605,0.1090948677905782,0.0,30425920.0,15541303.0,15541303.0,237440.0,27574.0,27574.0,52000.0,167.0,167.0,0.0,0.0,0.02720760682552571,0.1197057433153966,0.0,0.5107915553580631,0.11613039083557951,0.0032115384615384614,5639200.0,2890518.0,0.0,2890518.0,0.0,25068473.14689328,37990400.0,480890040.21125793,3345501646.995941,25068473.14689328,34133472.73354912,1151665.0,1151665.0,0.5125758972903958,0.5125758972903958,0.6598633640839076,0.6598633640839076,0.37913359348947345,0.0,4155200.0,2211326.0,2211326.0,1187200.0,518032.0,518032.0,296800.0,161160.0,161160.0,0.0,0.0,0.2386129018556224,0.20422489005532699,0.0,0.5321828070850982,0.4363477088948787,0.5429919137466307,"[0.6816428173744431, 0.7019282444988946, 0.7154370505821885]","[0.3115466965497241, 0.3371270419120872, 0.3464487804498573]","[0.47639296916020923, 0.5138226835210846, 0.5489913479905282]","[0.8782615007384926, 0.8990117371196669, 0.9066639922196102]","[0.09840907897172357, 0.1044474640370459, 0.12599262740549022]","[0.469780779166973, 0.5143189821962835, 0.5552912930117878]","[0.6394554187327552, 0.6639799986129553, 0.6785868715853671]","[0.3577323078081549, 0.38564552223393656, 0.39679531096240805]","[0.5015694694482686, 0.5147546198978235, 0.521954012388272]",0.3333333333333333,0.16666666666666666,2.0,0
longbench_v2,calibration6,jl_gaussian_r32_s50,jl_gaussian_r32,0.5,"{""family"": ""gaussian"", ""rank"": 32}",centered,"{""global"": {""log_threshold"": -5.161729335784912}, ""local"": {""log_threshold"": -0.7221401929855347}}",6,0.3333333333333333,0.16666666666666666,0.16666666666666666,"(0.0, 0.5)",175,3404,0.05141010575793185,0.0,2.0,0,0,49612320.0,25227079.0,0.0,25227079.0,0.0,44438832.59665129,62177280.0,520373039.35318124,6156313262.003998,44438832.59665129,56741563.57474136,6451394.0,6451394.0,0.5084841628047228,0.5084841628047228,0.7147117499615824,0.7147117499615824,0.29073481335940093,0.0,47194240.0,24301473.0,24301473.0,1943040.0,717440.0,717440.0,475040.0,208166.0,208166.0,0.0,0.0,0.19786537748338412,0.1300361281230146,0.0,0.5149245543523956,0.369235836627141,0.4382073088582014,41921120.0,21411759.0,0.0,21411759.0,0.0,9338903.763751984,10362880.0,17368816.36210181,1628097189.2980957,9338903.763751984,9600791.875297546,4869741.0,4869741.0,0.51076304736133,0.51076304736133,0.9011880639119612,0.9011880639119612,0.10328682996688139,0.0,41527040.0,21375076.0,21375076.0,323840.0,36619.0,36619.0,70240.0,64.0,64.0,0.0,0.0,0.025271749894388698,0.11616438205849462,0.0,0.5147266937397897,0.11307744565217391,0.0009111617312072893,7691200.0,3815320.0,0.0,3815320.0,0.0,35099928.83289931,51814400.0,503004222.99107945,4528216072.705902,35099928.83289931,47140771.69944382,1581653.0,1581653.0,0.496063033076763,0.496063033076763,0.6774164871715066,0.6774164871715066,0.333289970325364,0.0,5667200.0,2926397.0,2926397.0,1619200.0,680821.0,680821.0,404800.0,208102.0,208102.0,0.0,0.0,0.2323841030011832,0.2056445028084044,0.0,0.5163744000564653,0.4204675148221344,0.5140859683794466,"[0.7060255150646062, 0.710790664363315, 0.730649080908853]","[0.2708241582394513, 0.2978635719211333, 0.3037975535584062]","[0.4647922134869015, 0.5116338262751128, 0.5445243161530172]","[0.8851042288840538, 0.9021626849041076, 0.9158256288373896]","[0.08780129369658274, 0.1013136895530858, 0.11758252672469861]","[0.4594469353300038, 0.515382863974857, 0.5521755158832082]","[0.6669452352259131, 0.6733560939102752, 0.6960384747428308]","[0.31095213640135133, 0.34125401781891257, 0.34828280879671336]","[0.48341248802618275, 0.49764369481880333, 0.5070891279470096]",0.3333333333333333,0.16666666666666666,2.0,0
longbench_v2,calibration6,jl_gaussian_r8_s50,jl_gaussian_r8,0.5,"{""family"": ""gaussian"", ""rank"": 8}",centered,"{""global"": {""log_threshold"": -5.161729335784912}, ""local"": {""log_threshold"": -0.7221401929855347}}",6,0.3333333333333333,0.16666666666666666,0.16666666666666666,"(0.0, 0.5)",182,3623,0.05023461219983439,0.0,2.0,0,0,41781280.0,20724359.0,0.0,20724359.0,0.0,37639705.40196093,52346880.0,453466434.85404986,5197446387.820801,37639705.40196093,47711520.38432121,5346077.0,5346077.0,0.49602020330636115,0.49602020330636115,0.7190439124922237,0.7190439124922237,0.29537760455860557,0.0,39744000.0,19957733.0,19957733.0,1635840.0,599307.0,599307.0,401440.0,167319.0,167319.0,0.0,0.0,0.1924052585819877,0.12795388269579103,0.0,0.5021571306360708,0.3663604019953052,0.41679703068951773,35306080.0,17500419.0,0.0,17500419.0,0.0,7912212.122253418,8724480.0,12993336.132299349,1364689811.428711,7912212.122253418,8117837.635726929,4023909.0,4023909.0,0.4956772034731695,0.4956772034731695,0.9068978463190263,0.9068978463190263,0.09757607895309885,0.0,34972800.0,17470230.0,17470230.0,272640.0,30087.0,30087.0,60640.0,102.0,102.0,0.0,0.0,0.023568798767778794,0.11397212604741166,0.0,0.4995376406807576,0.11035431338028169,0.0016820580474934037,6475200.0,3223940.0,0.0,3223940.0,0.0,29727493.279707514,43622400.0,440473098.7217505,3832756576.39209,29727493.279707514,39593682.748594284,1322168.0,1322168.0,0.4978904126513467,0.4978904126513467,0.6814731257268631,0.6814731257268631,0.3390034172750029,0.0,4771200.0,2487503.0,2487503.0,1363200.0,569220.0,569220.0,340800.0,167217.0,167217.0,0.0,0.0,0.2261725505448295,0.20418952310353347,0.0,0.5213579393024815,0.41756161971830985,0.4906602112676056,"[0.7083762184653417, 0.7115945248563585, 0.7322716460171282]","[0.27822154404716737, 0.30899708893039435, 0.3134181111139426]","[0.46424765811625734, 0.5024291463153312, 0.5381027529703576]","[0.8901696742712137, 0.9013801458928243, 0.9174850987836392]","[0.08906215270931618, 0.0987896037737264, 0.11134351086893055]","[0.45659752699885414, 0.5048067918226691, 0.5444878853171178]","[0.6707617035856948, 0.6718427567518666, 0.6982794230794975]","[0.31994184647577806, 0.3539041322360238, 0.3585432732749707]","[0.4894717579421527, 0.4990232277121375, 0.510433971740992]",0.3333333333333333,0.16666666666666666,2.0,0
longbench_v2,calibration6,mass_s50,mass,0.5,"{""method"": ""mass""}",mass,"{""global"": {""log_threshold"": -1.3682001829147339, ""source"": ""Historical scalar warm start; must reverify on the new12 calibration examples""}, ""local"": {""log_threshold"": -0.015263557434082031, ""source"": ""Historical scalar warm start; must reverify on the new12 calibration examples""}}",6,0.3333333333333333,0.16666666666666666,0.16666666666666666,"(0.0, 0.5)",145,3428,0.04229871645274212,0.0,2.0,0,0,30401280.0,15417477.0,15417477.0,15417477.0,0.0,28488325.476035953,38092800.0,367571753.2760355,3913821827.9762573,28488325.476035953,34580461.97151756,3311608.0,3311608.0,0.5071324957370216,0.5071324957370216,0.7478664071960043,0.7478664071960043,0.30645770110990567,0.0,28919040.0,14731687.0,14731687.0,1190400.0,541278.0,541278.0,291840.0,144512.0,144512.0,0.5071324957370216,0.0,0.1599288184507731,0.10892988716264579,0.0,0.5094113428384898,0.45470262096774194,0.4951754385964912,25689280.0,13087582.0,13087582.0,13087582.0,0.0,5711537.973186493,6348800.0,11866819.589055877,972973773.4248047,5711537.973186493,5826816.309719086,2403829.0,2403829.0,0.509456940793981,0.509456940793981,0.8996248067645055,0.8996248067645055,0.11043750917455089,0.0,25447040.0,13040028.0,13040028.0,198400.0,47264.0,47264.0,43840.0,290.0,290.0,0.509456940793981,0.0,0.01815750008388873,0.09357323366011036,0.0,0.5124379102638263,0.2382258064516129,0.006614963503649635,4712000.0,2329895.0,2329895.0,2329895.0,0.0,22776787.50284946,31744000.0,355704933.6869796,2940848054.5514526,22776787.50284946,28753645.661798477,907779.0,907779.0,0.4944598896434635,0.4944598896434635,0.717514727282304,0.717514727282304,0.34778324177812436,0.0,3472000.0,1691659.0,1691659.0,992000.0,494014.0,494014.0,248000.0,144222.0,144222.0,0.4944598896434635,0.0,0.18828308212415,0.19265258913412564,0.0,0.48722897465437787,0.4979979838709677,0.5815403225806451,"[0.731693835581175, 0.7467373130997566, 0.7655260470410068]","[0.28817245123687557, 0.3052477145119197, 0.32124536040915874]","[0.4717132317745746, 0.5161793371003188, 0.5364833036310129]","[0.8823892972250055, 0.8942576960117246, 0.9132421098564361]","[0.09688346865926908, 0.11210332118882826, 0.1251153321614689]","[0.46766365478845007, 0.5205502247560795, 0.5443470177656852]","[0.6996354152949696, 0.7162757959860131, 0.73885960296671]","[0.3273244040685592, 0.3451391317593614, 0.3642125180220829]","[0.48682817068713446, 0.49315280609716383, 0.4998927341122179]",0.3333333333333333,0.16666666666666666,2.0,0
longbench_v2,full,blasst_aggressive_s50,blasst_aggressive,0.5,"{""method"": ""blasst""}",blasst,"{""global"": {""cap_one"": false, ""log_scale"": 8.361061096191433, ""source"": ""Historical scalar warm start; must reverify on the new12 calibration examples""}, ""local"": {""cap_one"": false, ""log_scale"": 8.37258338928229, ""source"": ""Historical scalar warm start; must reverify on the new12 calibration examples""}}",100,0.42,0.34,0.08,"(0.01, 0.15)",3094,64908,0.04766746780057928,0.0,1.2352941176470587,0,0,602810720.0,280506614.0,280506614.0,280506614.0,0.0,596538554.3804096,786186240.0,9093048237.999344,78680108456.85721,596538554.3804096,711173896.1094246,49324974.0,49324974.0,0.4653311639846086,0.4653311639846086,0.7587751146349364,0.7587751146349364,0.33995565710975406,0.0,572137920.0,268153805.0,268153805.0,24568320.0,9562317.0,9562317.0,6104480.0,2790492.0,2790492.0,0.4653311639846086,0.0,0.14581194111081744,0.08182497816229943,0.0,0.46868734902241754,0.3892133039621757,0.4571219825439677,505561120.0,233531726.0,233531726.0,233531726.0,0.0,118665895.87187195,131031040.0,419165188.7925431,19987298254.103027,118665895.87187195,120346368.92958069,31569803.0,31569803.0,0.46192580236391595,0.46192580236391595,0.9056319469941775,0.9056319469941775,0.14481566980996635,0.0,500480320.0,232885513.0,232885513.0,4094720.0,623055.0,623055.0,986080.0,23158.0,23158.0,0.46192580236391595,0.0,0.012824999768823786,0.06244507686825285,0.0,0.4653240171361783,0.15216058729290402,0.02348490994645465,97249600.0,46974888.0,46974888.0,46974888.0,0.0,477872658.50853765,655155200.0,8673883049.2068,58692810202.75418,477872658.50853765,590827527.1798439,17755171.0,17755171.0,0.48303425412546686,0.48303425412546686,0.7294037481630882,0.7294037481630882,0.38442739536082177,0.0,71657600.0,35268292.0,35268292.0,20473600.0,8939262.0,8939262.0,5118400.0,2767334.0,2767334.0,0.48303425412546686,0.0,0.1724093293792162,0.18257320338592653,0.0,0.49217796856160406,0.43662384729603,0.5406638793372929,"[0.7408008630460474, 0.7601896451922288, 0.7871460146584562]","[0.30891824222527675, 0.33635008848977527, 0.3622163043543623]","[0.39119656932459507, 0.4850772594998912, 0.5374949360737415]","[0.8828472178863982, 0.9038905265286786, 0.9189208291395554]","[0.1307515876096263, 0.1449712093382516, 0.1621574210071112]","[0.37647922658549315, 0.487064446212058, 0.5521255071995109]","[0.7074422365592788, 0.7316627342797511, 0.7630679495517999]","[0.34770950019934804, 0.3782642865988227, 0.408551198226652]","[0.45970015454268426, 0.48074415616710875, 0.4980001897773279]",0.3417857142857143,0.2744047619047619,42.0,6
longbench_v2,full,blasst_original_s50,blasst_original,0.5,"{""method"": ""blasst""}",blasst,"{""global"": {""cap_one"": true, ""log_scale"": 8.361061096191433, ""source"": ""Historical scalar warm start; must reverify on the new12 calibration examples""}, ""local"": {""cap_one"": true, ""log_threshold"": 0.0, ""source"": ""Historical scalar warm start; must reverify on the new12 calibration examples""}}",100,0.4,0.34,0.06,"(0.01, 0.12)",4445,62072,0.07161038793658976,0.0,1.1764705882352942,0,0,437799360.0,189085500.0,189085500.0,189085500.0,0.0,533506788.95254374,568197120.0,989629307.8139211,58751131592.75789,533506788.95254374,552406659.5290451,30322830.0,30322830.0,0.4318999004475475,0.4318999004475475,0.9389466615961441,0.9389466615961441,0.1297860922148916,0.0,415631040.0,184649726.0,184649726.0,17756160.0,3742969.0,3742969.0,4412160.0,692805.0,692805.0,0.4318999004475475,0.0,0.03326287640546536,0.0692619331375907,0.0,0.4442635612585624,0.21079833702782583,0.15702173085291557,367514560.0,172781046.0,172781046.0,172781046.0,0.0,85704217.98697472,94699520.0,321892809.99223876,15093961039.526367,85704217.98697472,86930600.85742188,22922332.0,22922332.0,0.47013387986587524,0.47013387986587524,0.9050121688787305,0.9050121688787305,0.14603401501200572,0.0,363842240.0,172287016.0,172287016.0,2959360.0,474230.0,474230.0,712960.0,19800.0,19800.0,0.47013387986587524,0.0,0.012950254346032154,0.06237122142861497,0.0,0.47352120523444446,0.16024748594290658,0.027771543985637342,70284800.0,16304454.0,16304454.0,16304454.0,0.0,447802570.965569,473497600.0,667736497.8216823,43657170553.23152,447802570.965569,465476058.67162323,7400498.0,7400498.0,0.23197695661081771,0.23197695661081771,0.945733560139627,0.945733560139627,0.1236729626872238,0.0,51788800.0,12362710.0,12362710.0,14796800.0,3268739.0,3268739.0,3699200.0,673005.0,673005.0,0.23197695661081771,0.0,0.037325400817352,0.10529300787652522,0.0,0.23871396904349976,0.22090850724480968,0.18193258001730103,"[0.9338684614673001, 0.9408368093757766, 0.9450669076051758]","[0.1141101086936078, 0.12531779801541834, 0.13796162776144627]","[0.36984474531571965, 0.44631254172020973, 0.5050609063845773]","[0.885223984786756, 0.9031274131104527, 0.9164922357858676]","[0.1330096996680584, 0.14649013729429852, 0.1622173225275941]","[0.39768092719168524, 0.4908761208887726, 0.5580436884364701]","[0.941580424524023, 0.9485159663065319, 0.953020050707069]","[0.10246335874591928, 0.11579361550812703, 0.13456785910859034]","[0.20929509019413736, 0.2268928975664969, 0.2527025407642095]",0.3005357142857143,0.2744047619047619,40.0,3
longbench_v2,full,dense,dense,0.0,{},dense,,100,0.34,0.34,0.0,"(0.0, 0.0)",58854,58854,1.0,1.0,1.0,0,0,485064160.0,0.0,0.0,0.0,0.0,631480320.0,631480320.0,0.0,67000312050.11685,631480320.0,631480320.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,460418400.0,0.0,0.0,19733760.0,0.0,0.0,4912000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,406951360.0,0.0,0.0,0.0,0.0,105246720.0,105246720.0,0.0,17457451491.43335,105246720.0,105246720.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,402861600.0,0.0,0.0,3288960.0,0.0,0.0,800800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78112800.0,0.0,0.0,0.0,0.0,526233600.0,526233600.0,0.0,49542860558.6835,526233600.0,526233600.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,57556800.0,0.0,0.0,16444800.0,0.0,0.0,4111200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[1.0, 1.0, 1.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",0.2744047619047619,0.2744047619047619,34.0,5
longbench_v2,full,full_centered_s50,full_centered,0.5,"{""family"": ""identity""}",centered,"{""global"": {""log_threshold"": -5.017964839935303}, ""local"": {""log_threshold"": -0.7310190200805664}}",100,0.42,0.34,0.08,"(0.0, 0.16)",3576,67881,0.052680426039687096,0.0,1.2352941176470587,0,0,771456000.0,380380773.0,0.0,380380773.0,0.0,735776638.0225481,1015848960.0,7818031962.297969,101726562318.95389,735776638.0225481,926925562.4169006,100403484.0,100403484.0,0.4930686558922349,0.4930686558922349,0.7242972794130222,0.7242972794130222,0.2772244538554674,0.0,731808800.0,365405346.0,365405346.0,31745280.0,11550120.0,11550120.0,7901920.0,3425307.0,3425307.0,0.0,0.0,0.18816667823763147,0.1301480369586859,0.0,0.49931805411468133,0.36383739566952944,0.4334778129872234,645797600.0,317670924.0,0.0,317670924.0,0.0,152554298.12239456,169308160.0,277541182.23524857,26595951145.30542,152554298.12239456,156979209.77070618,75264926.0,75264926.0,0.49190477635717444,0.49190477635717444,0.9010451600347825,0.9010451600347825,0.10215413570115074,0.0,639218400.0,317057784.0,317057784.0,5290880.0,610761.0,610761.0,1288320.0,2379.0,2379.0,0.0,0.0,0.026135253305638755,0.11654568861822961,0.0,0.49600853792694327,0.1154365625378009,0.001846590909090909,125658400.0,62709849.0,0.0,62709849.0,0.0,583222339.9001535,846540800.0,7540490780.06272,75130611173.64847,583222339.9001535,769946352.6461945,25138558.0,25138558.0,0.49905019481387636,0.49905019481387636,0.6889477032886702,0.6889477032886702,0.3168045028608517,0.0,92590400.0,48347562.0,48347562.0,26454400.0,10939359.0,10939359.0,6613600.0,3422928.0,3422928.0,0.0,0.0,0.22057296322403,0.2000547356961413,0.0,0.5221660344916967,0.41351756229587516,0.5175589693963953,"[0.707837536491959, 0.7246598296337114, 0.7430176160984076]","[0.25804010426909807, 0.27791231991761384, 0.2961114197256445]","[0.3957120538182349, 0.5069783679282013, 0.5741281134941345]","[0.8717240684597886, 0.8949463596328963, 0.9272517877424138]","[0.0748849062390268, 0.1052756586827035, 0.12741208224485082]","[0.3718889493415237, 0.508102084721554, 0.5876817360058116]","[0.6695820083155755, 0.6892854154649064, 0.7149117716386935]","[0.2960819925028474, 0.3170945315371878, 0.3395017240123804]","[0.48319885771020543, 0.4977931209602955, 0.5141177898160498]",0.32744047619047617,0.2744047619047619,42.0,5
longbench_v2,full,jl_gaussian_r1_s50,jl_gaussian_r1,0.5,"{""family"": ""gaussian"", ""rank"": 1}",centered,"{""global"": {""log_threshold"": -5.242915153503418}, ""local"": {""log_threshold"": -0.7221401929855347}}",100,0.39,0.34,0.05,"(-0.03, 0.13)",3368,71331,0.04721649773590725,0.0,1.1470588235294117,1,0,914532320.0,442790919.0,0.0,442790919.0,0.0,810002271.0915865,1184808960.0,16754333527.709232,123342910736.7966,810002271.0915865,1065789196.3532906,118794279.0,118794279.0,0.48417197437046294,0.48417197437046294,0.6836564361326121,0.6836564361326121,0.36855854253468345,0.0,868292480.0,423379997.0,423379997.0,37025280.0,15009627.0,15009627.0,9214560.0,4401295.0,4401295.0,0.0,0.0,0.21588874991433563,0.12989620640197821,0.0,0.4876006722988088,0.405388615562124,0.4776457041898908,767973920.0,365239558.0,0.0,365239558.0,0.0,179007323.32339096,197468160.0,284115303.3133609,31383020165.02661,179007323.32339096,184287124.5948639,89093901.0,89093901.0,0.4755884913383517,0.4755884913383517,0.9065123376011148,0.9065123376011148,0.09514806168440444,0.0,760302080.0,364419082.0,364419082.0,6170880.0,813821.0,813821.0,1500960.0,6655.0,6655.0,0.0,0.0,0.02673748148295366,0.11601162315511965,0.0,0.47930827967746714,0.13188086626218626,0.004433829016096365,146558400.0,77551361.0,0.0,77551361.0,0.0,630994947.7681955,987340800.0,16470218224.395872,91959890571.76999,630994947.7681955,881502071.7584267,29700378.0,29700378.0,0.5291498883721438,0.5291498883721438,0.6390852558389114,0.6390852558389114,0.42320467233360476,0.0,107990400.0,58960915.0,58960915.0,30854400.0,14195806.0,14195806.0,7713600.0,4394640.0,4394640.0,0.0,0.0,0.253719003600612,0.20265217142108538,0.0,0.545982929964145,0.4600901654221116,0.5697261978842564,"[0.670564961378757, 0.6941467737689229, 0.7157830014362939]","[0.3573974997781679, 0.37121572242056294, 0.3879096879978434]","[0.3838261786504969, 0.48671800206336047, 0.554225061167959]","[0.8863636784970111, 0.9079354742947869, 0.9332219974287536]","[0.07072086262707633, 0.09567608158622484, 0.11053439214004282]","[0.351959796047512, 0.4811413668099478, 0.5606574776160086]","[0.6232048730133208, 0.6496953304931814, 0.6774654629684252]","[0.40891916521423666, 0.42808420364366956, 0.44645638303450436]","[0.5023976785183297, 0.5186867927767845, 0.5309241153652955]",0.3622222222222222,0.2744047619047619,39.0,6
